fueltype,cartype,enginesize,price,status,brand
HYBRID,SUV,1.7,39602,NEW,Toyota
DIESEL,CROSSOVER,3.8,28540,USED,Bmw
HYBRID,SUV,2.8,18888,NEW,Mercedes
HYBRID,HATCHBACK,2.2,27580,USED,Honda
ELECTRIC,HATCHBACK,2.9,58802,USED,Ford
PETROL,SEDAN,1.3,37332,USED,Ford
PETROL,SUV,3.9,56429,USED,Audi
HYBRID,SUV,2.6,68444,USED,Kia
PETROL,HATCHBACK,3.4,22972,NEW,Nissan
ELECTRIC,CROSSOVER,1.4,82258,NEW,Hyundai
PETROL,HATCHBACK,2.6,48075,NEW,Chevrolet
ELECTRIC,HATCHBACK,2.6,36621,USED,Audi
PETROL,PICKUP,3.8,33690,USED,Nissan
PETROL,CROSSOVER,2.8,50437,USED,Nissan
DIESEL,HATCHBACK,2.5,63219,NEW,Nissan
HYBRID,SUV,1.9,46597,USED,Bmw
ELECTRIC,HATCHBACK,2.1,35843,NEW,Mazda
HYBRID,PICKUP,2.7,53779,USED,Kia
HYBRID,COUPE,2.4,64418,NEW,Audi
PETROL,HATCHBACK,1.3,28288,NEW,Toyota
ELECTRIC,CROSSOVER,3.5,79602,USED,Ford
ELECTRIC,HATCHBACK,3.7,38276,NEW,Renault
DIESEL,COUPE,1.6,17695,NEW,Toyota
HYBRID,HATCHBACK,2.8,59713,NEW,Toyota
DIESEL,HATCHBACK,1.5,59544,NEW,Audi
DIESEL,SEDAN,3.1,41295,USED,Bmw
PETROL,CROSSOVER,2,97248,USED,Ford
PETROL,SEDAN,3,99722,USED,Mazda
PETROL,HATCHBACK,3.2,20928,NEW,Bmw
PETROL,SUV,3.4,73613,NEW,Volkswagen
HYBRID,PICKUP,1.5,21879,USED,Subaru
DIESEL,COUPE,3.8,75151,NEW,Ford
PETROL,SUV,1.8,80486,NEW,Ford
ELECTRIC,SUV,1.3,57784,USED,Audi
HYBRID,HATCHBACK,2.8,52196,USED,Ford
ELECTRIC,COUPE,2.2,22370,USED,Bmw
DIESEL,SEDAN,3.5,79990,NEW,Mercedes
HYBRID,CROSSOVER,3.5,92469,USED,Subaru
HYBRID,CROSSOVER,2.1,64047,NEW,Chevrolet
DIESEL,PICKUP,3.9,26615,USED,Bmw
HYBRID,SUV,2,11268,NEW,Nissan
HYBRID,COUPE,2.6,39849,NEW,Mercedes
PETROL,HATCHBACK,1.9,69218,NEW,Mercedes
DIESEL,SUV,3.8,44831,NEW,Toyota
DIESEL,HATCHBACK,1.7,60962,USED,Hyundai
ELECTRIC,SUV,1.3,94746,USED,Volvo
ELECTRIC,SEDAN,2.4,67424,USED,Chevrolet
HYBRID,COUPE,4,24600,NEW,Bmw
HYBRID,SEDAN,3.7,86246,NEW,Mercedes
PETROL,CROSSOVER,3.3,67153,USED,Nissan
DIESEL,HATCHBACK,3.7,41174,NEW,Audi
PETROL,SEDAN,3.7,62646,USED,Nissan
DIESEL,PICKUP,2.7,14930,USED,Kia
DIESEL,PICKUP,2.1,87415,USED,Nissan
PETROL,COUPE,3.4,11181,NEW,Kia
PETROL,CROSSOVER,3.1,48094,NEW,Mercedes
HYBRID,PICKUP,2.2,86293,USED,Hyundai
HYBRID,HATCHBACK,1.5,50113,NEW,Mercedes
HYBRID,SEDAN,3.3,88958,USED,Chevrolet
DIESEL,SEDAN,1.9,61964,USED,Audi
DIESEL,HATCHBACK,3.8,38618,NEW,Honda
HYBRID,CROSSOVER,1.9,13712,USED,Hyundai
ELECTRIC,PICKUP,1.5,49268,USED,Nissan
DIESEL,HATCHBACK,3.5,12255,USED,Honda
ELECTRIC,SEDAN,1.6,76610,USED,Audi
PETROL,CROSSOVER,1.7,48137,USED,Mercedes
HYBRID,PICKUP,2.9,49181,NEW,Bmw
DIESEL,HATCHBACK,3.6,10480,NEW,Jeep
PETROL,CROSSOVER,1.8,62788,NEW,Chevrolet
HYBRID,PICKUP,2.1,45420,NEW,Ford
ELECTRIC,CROSSOVER,3.4,10929,USED,Nissan
PETROL,SUV,3.9,29230,USED,Kia
ELECTRIC,PICKUP,2.6,92204,NEW,Hyundai
HYBRID,PICKUP,1.6,85760,NEW,Hyundai
PETROL,SUV,1.2,30422,USED,Kia
DIESEL,CROSSOVER,1.8,19360,USED,Hyundai
PETROL,SEDAN,1.6,16236,USED,Ford
ELECTRIC,HATCHBACK,3.1,17650,USED,Bmw
ELECTRIC,PICKUP,1.5,56495,USED,Chevrolet
PETROL,CROSSOVER,2.6,23539,NEW,Mercedes
DIESEL,SEDAN,3.1,31787,NEW,Honda
ELECTRIC,HATCHBACK,2.8,42759,NEW,Bmw
HYBRID,COUPE,1.8,19642,NEW,Mazda
PETROL,SEDAN,3.5,29760,NEW,Audi
ELECTRIC,PICKUP,3.2,87951,NEW,Renault
DIESEL,SEDAN,3.3,50697,NEW,Honda
HYBRID,PICKUP,1.6,51502,NEW,Toyota
HYBRID,SUV,1.5,29364,NEW,Hyundai
DIESEL,COUPE,3.8,72259,USED,Toyota
HYBRID,CROSSOVER,2.3,54571,USED,Jaguar
ELECTRIC,HATCHBACK,2,84098,USED,Subaru
HYBRID,HATCHBACK,2.6,64858,NEW,Chevrolet
PETROL,SUV,3.1,63330,USED,Bmw
DIESEL,SEDAN,3.9,90003,USED,Mazda
HYBRID,SUV,2,38565,USED,Toyota
ELECTRIC,SEDAN,3.8,11412,NEW,Renault
PETROL,CROSSOVER,1.3,55603,USED,Ford
DIESEL,SUV,2.8,57349,NEW,Hyundai
ELECTRIC,CROSSOVER,3,72079,USED,Mercedes
ELECTRIC,SEDAN,1.5,77132,USED,Audi
DIESEL,SEDAN,1.6,13895,NEW,Bmw
PETROL,SEDAN,2.4,10524,USED,Toyota
HYBRID,SEDAN,3.9,42157,NEW,Honda
PETROL,SUV,2.9,18188,NEW,Jeep
PETROL,HATCHBACK,3.8,93185,NEW,Ford
HYBRID,CROSSOVER,3.5,57188,NEW,Nissan
ELECTRIC,CROSSOVER,2.5,61575,USED,Nissan
PETROL,CROSSOVER,3.4,35067,NEW,Bmw
ELECTRIC,SEDAN,1.2,76845,USED,Renault
DIESEL,HATCHBACK,1.5,69543,NEW,Hyundai
PETROL,SEDAN,3.5,92943,NEW,Subaru
HYBRID,PICKUP,3.4,92870,NEW,Honda
HYBRID,CROSSOVER,1.9,76301,USED,Honda
ELECTRIC,HATCHBACK,2.7,49118,USED,Bmw
HYBRID,SEDAN,2.9,83714,NEW,Toyota
PETROL,PICKUP,3.6,46121,USED,Chevrolet
PETROL,SUV,2.9,56977,USED,Audi
PETROL,PICKUP,2.4,42777,USED,Mercedes
PETROL,SEDAN,2.2,57724,NEW,Nissan
DIESEL,SEDAN,2.4,23981,USED,Mercedes
ELECTRIC,CROSSOVER,3,64774,NEW,Audi
DIESEL,PICKUP,3.6,47026,USED,Mercedes
HYBRID,COUPE,2.5,16439,USED,Toyota
PETROL,CROSSOVER,1.9,19703,NEW,Porsche
DIESEL,HATCHBACK,1.9,43784,NEW,Bmw
HYBRID,PICKUP,3.3,98908,NEW,Chevrolet
DIESEL,HATCHBACK,3.5,86399,NEW,Mazda
ELECTRIC,HATCHBACK,1.5,51443,NEW,Porsche
ELECTRIC,COUPE,1.4,25928,NEW,Audi
HYBRID,HATCHBACK,2.9,46112,USED,Jaguar
DIESEL,SUV,1.6,55776,NEW,Audi
PETROL,SUV,3.5,20162,USED,Nissan
ELECTRIC,COUPE,2.1,49387,NEW,Ford
ELECTRIC,HATCHBACK,1.6,19771,NEW,Kia
DIESEL,HATCHBACK,3.8,76793,NEW,Toyota
HYBRID,HATCHBACK,1.7,96070,USED,Ford
HYBRID,CROSSOVER,2,67797,NEW,Bmw
DIESEL,PICKUP,1.6,75549,USED,Audi
PETROL,SUV,1.5,20476,USED,Jeep
PETROL,PICKUP,1.3,12626,USED,Bmw
DIESEL,CROSSOVER,1.4,95480,NEW,Skoda
HYBRID,SUV,1.7,66995,NEW,Toyota
ELECTRIC,SEDAN,1.3,14014,NEW,Kia
HYBRID,CROSSOVER,2.9,88263,USED,Hyundai
DIESEL,CROSSOVER,3.1,81905,NEW,Kia
PETROL,SUV,2.3,26761,USED,Mercedes
ELECTRIC,PICKUP,2.1,43836,USED,Audi
HYBRID,PICKUP,2.6,11881,NEW,Subaru
ELECTRIC,SUV,3.7,53531,NEW,Honda
HYBRID,HATCHBACK,3.6,79849,NEW,Jeep
PETROL,CROSSOVER,1.3,47781,USED,Bmw
PETROL,HATCHBACK,1.7,67315,USED,Hyundai
PETROL,COUPE,1.9,27154,USED,Audi
ELECTRIC,HATCHBACK,1.9,60550,USED,Ford
PETROL,CROSSOVER,2.8,77299,NEW,Nissan
ELECTRIC,HATCHBACK,2.4,93301,USED,Honda
DIESEL,SEDAN,1.3,32407,USED,Toyota
PETROL,COUPE,2.2,52206,USED,Kia
HYBRID,SUV,2.7,25780,NEW,Lexus
PETROL,COUPE,1.5,15918,NEW,Subaru
ELECTRIC,SEDAN,3.5,79828,USED,Bmw
PETROL,CROSSOVER,1.3,39247,USED,Toyota
PETROL,CROSSOVER,3.8,70739,USED,Nissan
PETROL,SEDAN,1.5,88433,NEW,Kia
HYBRID,SUV,3.6,86804,USED,Chevrolet
DIESEL,CROSSOVER,3.7,16516,USED,Toyota
DIESEL,PICKUP,3.9,94562,USED,Bmw
DIESEL,COUPE,3.4,24602,USED,Ford
PETROL,COUPE,3.4,76368,NEW,Kia
DIESEL,SEDAN,3,31604,USED,Audi
ELECTRIC,CROSSOVER,3.4,25736,USED,Audi
HYBRID,HATCHBACK,1.6,66894,NEW,Lexus
PETROL,SEDAN,2.7,46765,USED,Mercedes
PETROL,HATCHBACK,2.6,64775,NEW,Kia
PETROL,SUV,3.6,39942,NEW,Hyundai
DIESEL,SUV,2.5,94274,USED,Toyota
HYBRID,HATCHBACK,2.3,46214,NEW,Audi
PETROL,COUPE,3,60007,NEW,Skoda
PETROL,SEDAN,1.9,15381,USED,Subaru
ELECTRIC,CROSSOVER,1.6,84161,USED,Toyota
PETROL,CROSSOVER,2.5,96248,USED,Ford
HYBRID,SUV,2.4,76272,NEW,Ford
PETROL,SUV,1.9,77170,USED,Audi
ELECTRIC,SEDAN,2.2,69440,NEW,Mercedes
ELECTRIC,CROSSOVER,2.2,24511,NEW,Ford
HYBRID,SUV,2.1,41446,NEW,Honda
PETROL,PICKUP,2.3,29970,NEW,Honda
HYBRID,COUPE,3.1,76171,USED,Honda
PETROL,SEDAN,2,54661,USED,Toyota
ELECTRIC,SEDAN,3.9,42753,NEW,Bmw
ELECTRIC,CROSSOVER,3.8,72658,USED,Bmw
HYBRID,COUPE,2.5,76324,NEW,Hyundai
PETROL,CROSSOVER,2.1,14128,USED,Audi
HYBRID,HATCHBACK,2.7,76439,USED,Subaru
PETROL,CROSSOVER,3.6,12168,USED,Toyota
DIESEL,PICKUP,3,35063,NEW,Kia
HYBRID,PICKUP,3.5,96772,USED,Honda
PETROL,SUV,2.7,19707,NEW,Ford
PETROL,HATCHBACK,3,66992,NEW,Volvo
DIESEL,HATCHBACK,2,74602,NEW,Bmw
DIESEL,SEDAN,3.3,97764,NEW,Volkswagen
HYBRID,PICKUP,1.8,65513,NEW,Mercedes
DIESEL,COUPE,3.1,79998,USED,Porsche
ELECTRIC,SEDAN,3.6,75385,NEW,Kia
HYBRID,SUV,1.6,42428,USED,Audi
ELECTRIC,COUPE,2.9,17917,NEW,Ford
DIESEL,CROSSOVER,1.5,35946,USED,Audi
DIESEL,HATCHBACK,3.2,46611,NEW,Nissan
PETROL,PICKUP,1.4,21820,USED,Honda
ELECTRIC,SEDAN,3.8,98537,NEW,Ford
PETROL,SUV,1.6,50890,NEW,Ford
PETROL,PICKUP,3.9,64764,USED,Bmw
HYBRID,CROSSOVER,3.4,60981,USED,Mercedes
ELECTRIC,COUPE,2.9,61310,USED,Honda
PETROL,PICKUP,3.4,66664,USED,Toyota
ELECTRIC,HATCHBACK,3.4,25441,USED,Toyota
PETROL,SEDAN,3.8,97320,USED,Toyota
PETROL,HATCHBACK,1.9,67305,USED,Toyota
DIESEL,SEDAN,2.9,12699,NEW,Subaru
ELECTRIC,COUPE,1.5,84551,USED,Ford
ELECTRIC,HATCHBACK,2.9,36845,USED,Hyundai
ELECTRIC,SUV,1.7,15741,NEW,Honda
PETROL,PICKUP,2.8,73761,USED,Bmw
ELECTRIC,SEDAN,2.8,18161,USED,Kia
HYBRID,SUV,2.5,19152,USED,Chevrolet
ELECTRIC,CROSSOVER,2.7,20625,USED,Nissan
ELECTRIC,HATCHBACK,3.3,16173,NEW,Hyundai
HYBRID,SUV,3.4,84519,NEW,Kia
ELECTRIC,COUPE,2.6,86816,USED,Bmw
PETROL,COUPE,2.9,31359,USED,Hyundai
PETROL,PICKUP,3.8,20000,NEW,Mercedes
DIESEL,SUV,1.5,36067,NEW,Ford
ELECTRIC,PICKUP,1.5,78614,USED,Porsche
PETROL,CROSSOVER,1.4,57375,USED,Bmw
PETROL,COUPE,3,68357,NEW,Nissan
DIESEL,PICKUP,2.4,22688,NEW,Bmw
ELECTRIC,HATCHBACK,3.4,53866,USED,Toyota
PETROL,HATCHBACK,3.1,37402,NEW,Lexus
ELECTRIC,PICKUP,2.1,46576,USED,Honda
HYBRID,SEDAN,3.7,49275,USED,Ford
HYBRID,HATCHBACK,3.3,15489,NEW,Toyota
PETROL,SUV,2,89488,USED,Chevrolet
PETROL,SUV,2.2,62960,NEW,Kia
HYBRID,PICKUP,2.1,99001,NEW,Renault
PETROL,SEDAN,1.6,20037,USED,Hyundai
HYBRID,SEDAN,1.6,45987,USED,Honda
ELECTRIC,CROSSOVER,3.8,67214,NEW,Ford
ELECTRIC,PICKUP,2.4,49601,USED,Honda
DIESEL,CROSSOVER,2.3,44244,NEW,Honda
HYBRID,COUPE,3.2,65397,NEW,Chevrolet
PETROL,HATCHBACK,2.7,14627,NEW,Audi
HYBRID,HATCHBACK,3.8,80890,NEW,Ford
ELECTRIC,PICKUP,3.4,54134,USED,Ford
ELECTRIC,SUV,2.5,94300,NEW,Ford
ELECTRIC,SUV,2.3,59355,USED,Honda
PETROL,SUV,4,65308,NEW,Toyota
DIESEL,SEDAN,3.2,92088,NEW,Kia
PETROL,CROSSOVER,3.9,19949,USED,Audi
ELECTRIC,SUV,1.5,48404,NEW,Nissan
DIESEL,PICKUP,3.6,74689,NEW,Porsche
DIESEL,SUV,3,36974,NEW,Honda
HYBRID,PICKUP,1.5,98603,NEW,Kia
PETROL,CROSSOVER,2.8,85881,NEW,Subaru
HYBRID,HATCHBACK,3.1,87656,NEW,Honda
PETROL,SEDAN,1.2,90487,USED,Ford
ELECTRIC,CROSSOVER,2.5,19626,USED,Toyota
DIESEL,SUV,3.5,13385,USED,Toyota
ELECTRIC,SUV,2,50949,NEW,Bmw
DIESEL,PICKUP,2.5,16893,NEW,Nissan
DIESEL,CROSSOVER,2.4,60183,USED,Toyota
HYBRID,HATCHBACK,2,97599,USED,Chevrolet
ELECTRIC,HATCHBACK,3.8,59682,USED,Jaguar
ELECTRIC,SEDAN,3.4,51481,NEW,Toyota
ELECTRIC,COUPE,1.5,76778,NEW,Mazda
DIESEL,PICKUP,4,53569,USED,Hyundai
PETROL,SEDAN,3.7,61978,NEW,Subaru
DIESEL,SEDAN,2,80098,USED,Audi
DIESEL,COUPE,3.5,38533,USED,Bmw
ELECTRIC,COUPE,1.5,64594,NEW,Ford
PETROL,SEDAN,4,36653,NEW,Nissan
HYBRID,SEDAN,3.1,53090,NEW,Ford
HYBRID,SUV,3,19257,NEW,Audi
PETROL,PICKUP,1.5,12033,USED,Chevrolet
DIESEL,PICKUP,3.7,21261,USED,Ford
DIESEL,SEDAN,1.3,48970,USED,Audi
DIESEL,SEDAN,1.9,88717,USED,Toyota
HYBRID,SEDAN,1.6,91428,USED,Nissan
PETROL,SUV,3.4,10177,NEW,Bmw
HYBRID,SUV,1.8,12409,NEW,Kia
HYBRID,CROSSOVER,3.7,48190,NEW,Mercedes
DIESEL,SEDAN,3,90206,USED,Renault
DIESEL,COUPE,1.3,83247,NEW,Toyota
PETROL,COUPE,1.2,10629,USED,Porsche
PETROL,CROSSOVER,1.3,35140,USED,Mercedes
PETROL,CROSSOVER,2.9,75848,USED,Honda
HYBRID,COUPE,3.4,32422,NEW,Kia
PETROL,CROSSOVER,1.9,46226,NEW,Chevrolet
ELECTRIC,PICKUP,3.6,17206,NEW,Chevrolet
DIESEL,CROSSOVER,1.4,63508,NEW,Kia
DIESEL,SEDAN,3.4,68338,USED,Renault
ELECTRIC,SUV,3.8,77859,NEW,Chevrolet
ELECTRIC,COUPE,3.4,51501,USED,Nissan
ELECTRIC,SEDAN,3.2,60083,USED,Honda
HYBRID,SEDAN,3.5,34110,NEW,Ford
DIESEL,COUPE,1.3,73192,USED,Mercedes
HYBRID,SUV,1.8,72070,USED,Skoda
PETROL,SEDAN,1.5,32116,USED,Ford
ELECTRIC,SEDAN,2.6,44561,USED,Chevrolet
PETROL,HATCHBACK,3.3,36648,NEW,Hyundai
DIESEL,PICKUP,3,72312,NEW,Volkswagen
HYBRID,SUV,3.6,90260,USED,Skoda
PETROL,CROSSOVER,1.6,35611,USED,Nissan
HYBRID,PICKUP,3.3,68626,USED,Audi
ELECTRIC,COUPE,1.7,72544,USED,Honda
DIESEL,PICKUP,2,38812,USED,Mercedes
PETROL,COUPE,3.2,42166,USED,Toyota
PETROL,SEDAN,3.9,77783,USED,Skoda
DIESEL,PICKUP,2.9,65899,NEW,Jeep
ELECTRIC,SUV,1.4,64992,NEW,Nissan
ELECTRIC,SEDAN,2.9,16302,USED,Kia
PETROL,PICKUP,1.3,98488,NEW,Mercedes
HYBRID,SEDAN,3.7,72203,USED,Mercedes
DIESEL,CROSSOVER,3.2,57258,USED,Ford
HYBRID,COUPE,1.7,32792,NEW,Audi
DIESEL,PICKUP,1.5,63256,USED,Volkswagen
PETROL,HATCHBACK,1.7,53466,USED,Hyundai
DIESEL,SEDAN,3.9,81036,USED,Audi
HYBRID,PICKUP,2.5,75218,USED,Mercedes
ELECTRIC,PICKUP,3.4,50067,NEW,Honda
HYBRID,HATCHBACK,3,14312,NEW,Ford
DIESEL,HATCHBACK,2.8,56250,USED,Toyota
HYBRID,SUV,1.6,65867,NEW,Nissan
DIESEL,HATCHBACK,3.8,40549,USED,Toyota
PETROL,HATCHBACK,2,54721,NEW,Honda
HYBRID,COUPE,2.8,65500,NEW,Bmw
HYBRID,SEDAN,3.2,29222,NEW,Ford
DIESEL,COUPE,3,38332,NEW,Mercedes
ELECTRIC,COUPE,3.8,96907,NEW,Toyota
PETROL,SEDAN,1.6,82263,NEW,Mercedes
ELECTRIC,HATCHBACK,2.6,65926,NEW,Chevrolet
HYBRID,PICKUP,2.3,32836,USED,Chevrolet
HYBRID,CROSSOVER,2.5,95426,NEW,Ford
ELECTRIC,COUPE,1.5,27356,NEW,Ford
PETROL,SUV,1.6,99290,USED,Toyota
HYBRID,CROSSOVER,2,60283,USED,Jaguar
ELECTRIC,SUV,2.1,34599,NEW,Hyundai
PETROL,SEDAN,2.4,52782,USED,Ford
PETROL,CROSSOVER,2.9,88373,USED,Audi
HYBRID,CROSSOVER,3,21046,NEW,Chevrolet
HYBRID,COUPE,2.4,69696,USED,Chevrolet
ELECTRIC,PICKUP,2.3,13461,NEW,Audi
DIESEL,HATCHBACK,1.8,86673,USED,Bmw
HYBRID,HATCHBACK,2.8,32387,USED,Nissan
DIESEL,CROSSOVER,2.1,85302,NEW,Toyota
HYBRID,COUPE,1.3,37804,NEW,Kia
DIESEL,HATCHBACK,2.4,92949,NEW,Kia
PETROL,PICKUP,2.5,42893,NEW,Renault
PETROL,HATCHBACK,1.8,49942,USED,Nissan
DIESEL,SUV,2.8,66627,USED,Chevrolet
ELECTRIC,CROSSOVER,2.8,49183,USED,Kia
PETROL,SUV,3.2,76239,NEW,Audi
PETROL,COUPE,3,60268,NEW,Mazda
HYBRID,PICKUP,3,90987,USED,Audi
PETROL,SEDAN,2.1,69615,USED,Audi
HYBRID,PICKUP,3.4,84475,NEW,Bmw
ELECTRIC,PICKUP,2.7,79138,NEW,Ford
ELECTRIC,CROSSOVER,2.4,67461,USED,Honda
ELECTRIC,PICKUP,3,75656,USED,Audi
PETROL,SEDAN,2.2,85939,NEW,Hyundai
DIESEL,HATCHBACK,2.6,40527,NEW,Honda
PETROL,CROSSOVER,3.3,73175,NEW,Honda
ELECTRIC,SUV,3.7,11775,NEW,Hyundai
ELECTRIC,SEDAN,3.8,37926,USED,Nissan
DIESEL,PICKUP,2.6,11710,USED,Bmw
DIESEL,SEDAN,2.7,83684,NEW,Jaguar
HYBRID,COUPE,3.4,61492,USED,Ford
HYBRID,SEDAN,2.1,59831,USED,Bmw
DIESEL,HATCHBACK,3.5,51911,USED,Audi
HYBRID,SEDAN,2.6,75389,USED,Ford
HYBRID,SEDAN,1.5,92185,NEW,Hyundai
HYBRID,COUPE,1.4,67566,USED,Toyota
ELECTRIC,HATCHBACK,3.6,65518,NEW,Audi
ELECTRIC,SUV,1.4,46899,NEW,Audi
HYBRID,SUV,2,48270,USED,Kia
PETROL,SEDAN,2.1,50494,NEW,Kia
PETROL,HATCHBACK,1.7,55667,USED,Mercedes
ELECTRIC,SEDAN,2.1,47310,USED,Subaru
PETROL,PICKUP,3.3,52749,NEW,Nissan
HYBRID,COUPE,1.2,12683,USED,Porsche
DIESEL,SEDAN,3.5,74783,NEW,Honda
HYBRID,HATCHBACK,3.6,49722,USED,Kia
HYBRID,PICKUP,2.2,18624,USED,Bmw
PETROL,HATCHBACK,1.6,68992,USED,Chevrolet
HYBRID,CROSSOVER,2.9,58783,NEW,Nissan
DIESEL,SUV,1.5,85756,USED,Kia
HYBRID,SEDAN,2.2,89961,USED,Porsche
ELECTRIC,HATCHBACK,3.9,54440,NEW,Bmw
DIESEL,PICKUP,4,10741,NEW,Mercedes
PETROL,SEDAN,3.4,90277,USED,Kia
DIESEL,SEDAN,2.1,13618,USED,Ford
DIESEL,SEDAN,3.1,26537,USED,Lexus
PETROL,PICKUP,3.2,94196,USED,Chevrolet
ELECTRIC,PICKUP,2.3,64246,USED,Mercedes
PETROL,COUPE,3,98541,USED,Nissan
ELECTRIC,COUPE,1.2,49356,USED,Nissan
HYBRID,SUV,1.8,57479,NEW,Audi
ELECTRIC,HATCHBACK,2.7,14646,NEW,Honda
ELECTRIC,HATCHBACK,1.7,70163,NEW,Bmw
PETROL,HATCHBACK,1.7,27462,NEW,Kia
ELECTRIC,SUV,3.5,64316,USED,Bmw
HYBRID,CROSSOVER,4,51361,NEW,Nissan
ELECTRIC,HATCHBACK,2.8,98362,NEW,Volvo
HYBRID,SUV,3.5,60851,NEW,Bmw
ELECTRIC,HATCHBACK,4,34345,USED,Chevrolet
HYBRID,CROSSOVER,1.6,48016,USED,Bmw
HYBRID,COUPE,2.5,58603,USED,Kia
ELECTRIC,SUV,2.3,58047,NEW,Audi
HYBRID,CROSSOVER,1.4,34409,USED,Audi
ELECTRIC,SUV,3.3,81936,NEW,Honda
PETROL,CROSSOVER,2.4,88628,NEW,Lexus
DIESEL,HATCHBACK,2.5,15954,NEW,Nissan
ELECTRIC,HATCHBACK,1.6,28037,NEW,Nissan
HYBRID,CROSSOVER,1.7,82747,USED,Audi
PETROL,HATCHBACK,3.7,86193,USED,Honda
HYBRID,COUPE,1.3,11385,NEW,Hyundai
DIESEL,SEDAN,1.9,96231,USED,Chevrolet
PETROL,HATCHBACK,2,29695,NEW,Honda
ELECTRIC,HATCHBACK,2.6,98175,NEW,Bmw
ELECTRIC,SEDAN,2.8,90313,NEW,Honda
HYBRID,SEDAN,2.6,41815,NEW,Ford
ELECTRIC,COUPE,1.4,65793,USED,Chevrolet
PETROL,SEDAN,1.9,25187,NEW,Hyundai
DIESEL,CROSSOVER,3.6,37909,NEW,Porsche
HYBRID,SUV,3,55976,USED,Hyundai
DIESEL,HATCHBACK,3,69500,USED,Hyundai
DIESEL,PICKUP,3.1,74812,USED,Honda
PETROL,CROSSOVER,3.3,33197,NEW,Honda
PETROL,HATCHBACK,1.4,30750,USED,Kia
HYBRID,HATCHBACK,2.2,34518,NEW,Honda
DIESEL,COUPE,2.7,87629,USED,Chevrolet
ELECTRIC,HATCHBACK,2.1,98330,NEW,Kia
DIESEL,COUPE,3.6,71768,USED,Volvo
DIESEL,CROSSOVER,2.6,63842,NEW,Ford
PETROL,PICKUP,3.4,59055,USED,Bmw
PETROL,SUV,3.6,76034,NEW,Nissan
PETROL,SEDAN,2.6,84253,NEW,Honda
HYBRID,SUV,3.7,52376,USED,Porsche
PETROL,HATCHBACK,2.8,31662,NEW,Kia
ELECTRIC,HATCHBACK,3.6,28627,NEW,Bmw
ELECTRIC,CROSSOVER,2.2,94335,NEW,Nissan
DIESEL,PICKUP,2.6,73316,NEW,Hyundai
DIESEL,HATCHBACK,2.7,90640,NEW,Honda
DIESEL,SEDAN,1.5,48657,NEW,Hyundai
DIESEL,SEDAN,2.3,23984,NEW,Chevrolet
DIESEL,COUPE,3.8,42347,USED,Toyota
HYBRID,SUV,3,80400,NEW,Renault
HYBRID,HATCHBACK,1.7,70668,USED,Chevrolet
DIESEL,CROSSOVER,2.1,23344,USED,Nissan
ELECTRIC,HATCHBACK,1.7,24165,NEW,Toyota
DIESEL,COUPE,1.3,93960,NEW,Volvo
ELECTRIC,HATCHBACK,3.8,30849,NEW,Honda
DIESEL,COUPE,2.5,41803,NEW,Ford
DIESEL,SEDAN,2.1,64094,NEW,Audi
DIESEL,HATCHBACK,2.9,58966,NEW,Bmw
HYBRID,HATCHBACK,1.2,82574,NEW,Volkswagen
HYBRID,HATCHBACK,2,38168,NEW,Mercedes
DIESEL,SUV,3.2,13551,USED,Kia
DIESEL,CROSSOVER,3,70593,USED,Mercedes
PETROL,COUPE,3.9,69019,USED,Hyundai
HYBRID,CROSSOVER,2.9,91974,USED,Hyundai
DIESEL,SEDAN,2.5,33875,NEW,Skoda
HYBRID,SEDAN,3.3,15167,USED,Bmw
DIESEL,HATCHBACK,3.7,71555,USED,Ford
DIESEL,SUV,3.2,89662,USED,Chevrolet
ELECTRIC,CROSSOVER,3.9,75564,USED,Jaguar
DIESEL,CROSSOVER,3.4,38250,NEW,Kia
ELECTRIC,COUPE,3.6,45963,USED,Hyundai
PETROL,SUV,1.5,72956,USED,Toyota
HYBRID,HATCHBACK,3.3,71992,USED,Hyundai
DIESEL,COUPE,2.4,34258,USED,Audi
PETROL,SUV,2.7,31814,USED,Honda
ELECTRIC,COUPE,3,59262,NEW,Ford
DIESEL,SUV,3.9,96620,USED,Chevrolet
PETROL,HATCHBACK,4,72871,USED,Chevrolet
DIESEL,CROSSOVER,2,76052,NEW,Bmw
DIESEL,SEDAN,3.3,77564,NEW,Mercedes
DIESEL,SUV,3.3,29009,USED,Porsche
PETROL,SUV,2.2,44849,USED,Honda
ELECTRIC,CROSSOVER,1.5,65810,USED,Kia
HYBRID,COUPE,1.3,92865,USED,Kia
PETROL,SUV,3.4,28377,USED,Hyundai
DIESEL,COUPE,2.6,88186,USED,Chevrolet
PETROL,PICKUP,4,90136,NEW,Kia
ELECTRIC,COUPE,2.5,81430,NEW,Ford
ELECTRIC,CROSSOVER,3.9,72051,NEW,Hyundai
HYBRID,SUV,2.4,11490,USED,Hyundai
HYBRID,CROSSOVER,3.4,13839,NEW,Jeep
PETROL,SUV,1.4,80012,NEW,Renault
HYBRID,COUPE,2.8,43762,NEW,Nissan
DIESEL,SEDAN,3.4,66641,NEW,Ford
PETROL,CROSSOVER,3.8,74070,USED,Toyota
ELECTRIC,SEDAN,3.5,78961,USED,Bmw
ELECTRIC,COUPE,1.3,80136,USED,Hyundai
ELECTRIC,CROSSOVER,2.2,58778,NEW,Audi
